,CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Label,Churn Score,CLTV,Churn Reason,has_internet
136,9282-IZGQK,Irvine,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,Yes,80,5679,Don't know,Yes
137,1342-JPNKI,Lake Forest,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,Yes,85,2966,Don't know,Yes
138,2817-NTQDO,Huntington Beach,Male,No,No,No,13,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,Yes,74,4856,Poor expertise of online support,Yes
139,6986-IJDHX,Huntington Beach,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,Yes,98,3364,Poor expertise of phone support,Yes
140,5301-GAUUY,Newport Beach,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,Yes,92,5974,Competitor had better devices,Yes
141,0939-YAPAF,Santa Ana,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,Yes,72,2744,Competitor offered higher download speeds,Yes
142,4710-FDUIZ,Santa Ana,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,Yes,67,5170,Competitor offered more data,Yes
143,1218-VKFPE,Anaheim,Female,No,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,Yes,72,3535,Competitor made better offer,No
144,3627-FHKBK,Anaheim,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,Yes,87,3244,Competitor had better devices,Yes
145,2865-TCHJW,Anaheim,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,Yes,74,5808,Competitor had better devices,Yes
146,5192-EBGOV,Brea,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,Yes,66,4880,Competitor offered higher download speeds,Yes
147,0719-SYFRB,Norco,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,Yes,67,5670,Competitor offered higher download speeds,Yes
148,3419-SNJJD,Yorba Linda,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,Yes,91,4196,Competitor offered higher download speeds,Yes
149,6543-CPZMK,Ventura,Male,No,Yes,No,9,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,Yes,83,2573,Competitor offered more data,Yes
150,4765-OXPPD,Ventura,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,Yes,76,3983,Competitor offered more data,Yes
151,1009-IRMNA,Port Hueneme,Female,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.0,Yes,100,4479,Competitor offered more data,No
152,4554-YGZIH,Summerland,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,Yes,96,5059,Competitor made better offer,Yes
153,5099-BAILX,Santa Barbara,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,Yes,65,2728,Competitor made better offer,Yes
154,7207-RMRDB,Santa Barbara,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,Yes,89,5720,Competitor had better devices,Yes
155,4913-EHYUI,Alpaugh,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,Yes,91,6268,Competitor offered higher download speeds,Yes
156,0195-IESCP,Armona,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,Yes,75,3573,Competitor offered more data,Yes
157,4580-TMHJU,Avenal,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,Yes,65,2152,Don't know,Yes
158,0970-ETWGE,Bodfish,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,Yes,99,4996,Competitor had better devices,Yes
159,1626-ERCMM,Camp Nelson,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,Yes,84,5604,Competitor had better devices,Yes
160,0887-HJGAR,Coalinga,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,Yes,95,2295,Competitor offered higher download speeds,Yes
161,5644-PDMZC,Delano,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,Yes,80,2065,Competitor offered higher download speeds,Yes
162,9576-ANLXO,Earlimart,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,Yes,87,2876,Competitor offered higher download speeds,Yes
163,2024-BASKD,Exeter,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,Yes,94,3860,Competitor offered more data,Yes
164,4160-AMJTL,Fellows,Female,Yes,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.65,Yes,83,5432,Competitor offered more data,No
165,4464-JCOLN,Huron,Male,No,Yes,No,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.85,Yes,68,2362,Competitor offered more data,No
166,5650-VDUDS,Kernville,Female,No,No,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,Yes,93,2038,Competitor made better offer,Yes
167,7538-GWHML,Lemon Cove,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,Yes,80,2323,Competitor made better offer,Yes
168,3859-CVCET,Lindsay,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,Yes,78,2864,Competitor had better devices,Yes
169,3276-HDUEG,Maricopa,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,Yes,78,4838,Competitor offered higher download speeds,Yes
170,0823-HSCDJ,Onyx,Male,Yes,No,No,52,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,Yes,90,5597,Competitor offered more data,Yes
171,0822-GAVAP,Posey,Female,No,No,No,2,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,Yes,65,3146,Competitor made better offer,Yes
172,1448-PWKYE,Shafter,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,Yes,88,2046,Competitor had better devices,Yes
173,0067-DKWBL,Tipton,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,Yes,89,3475,Competitor had better devices,Yes
174,2276-YDAVZ,Wofford Heights,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,Yes,69,4965,Competitor offered higher download speeds,Yes
175,5896-NPFWW,Visalia,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,Yes,86,3273,Competitor offered higher download speeds,Yes
176,7133-VBDCG,Bakersfield,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,Yes,85,4535,Competitor offered higher download speeds,Yes
177,1029-QFBEN,San Luis Obispo,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,Yes,66,3556,Competitor offered more data,No
178,4952-YSOGZ,Lompoc,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,Yes,74,5640,Competitor offered more data,Yes
179,1589-AGTLK,Lompoc,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,Yes,67,2450,Competitor offered more data,Yes
180,5244-IRFIH,Los Alamos,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,Yes,96,4333,Competitor made better offer,Yes
181,2684-EIWEO,Oceano,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,Yes,97,2482,Competitor made better offer,Yes
182,6439-GTPCA,Pismo Beach,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,Yes,73,5269,Competitor had better devices,Yes
183,5138-WVKYJ,Mojave,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,Yes,80,3658,Competitor offered higher download speeds,Yes
184,6683-VLCTZ,Johannesburg,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,Yes,92,5444,Competitor offered more data,Yes
185,2189-WWOEW,Keene,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,Yes,96,3579,Don't know,Yes
186,1894-IGFSG,Lancaster,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,Yes,82,3161,Competitor had better devices,Yes
187,7379-POKDZ,Lancaster,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,Yes,66,3038,Competitor had better devices,Yes
188,0236-HFWSV,Palmdale,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,Yes,77,5264,Competitor offered higher download speeds,Yes
189,3900-AQPHZ,Pearblossom,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,Yes,100,4248,Competitor offered higher download speeds,No
190,5842-POCOP,Randsburg,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,Yes,79,4356,Competitor offered higher download speeds,Yes
191,2037-XJFUP,Ridgecrest,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,Yes,76,4161,Competitor offered more data,Yes
192,7314-OXENN,Trona,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,Yes,97,3051,Competitor offered more data,Yes
193,0322-CHQRU,Palmdale,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,Yes,81,3478,Competitor offered more data,Yes
194,4678-DVQEO,Bass Lake,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,Yes,71,4138,Competitor made better offer,Yes
195,0691-IFBQW,Biola,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,Yes,81,2403,Competitor made better offer,Yes
196,3009-JWMPU,Five Points,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,Yes,92,5016,Attitude of service provider,Yes
197,1450-GALXR,Friant,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,Yes,74,5184,Attitude of service provider,Yes
198,3138-BKYAV,Kerman,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,Yes,75,4694,Attitude of service provider,Yes
199,4289-DTDKW,Madera,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,Yes,70,2576,Attitude of support person,Yes
200,1820-TQVEV,Madera,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,Yes,76,3042,Attitude of support person,Yes
201,2239-JALAW,Mendota,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,Yes,74,6105,Attitude of support person,Yes
202,4853-RULSV,Miramonte,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,Yes,80,4544,Attitude of service provider,Yes
203,6275-YDUVO,Orosi,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,Yes,95,2969,Attitude of service provider,Yes
204,0115-TFERT,Fresno,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,Yes,89,4123,Attitude of service provider,Yes
205,2311-QYMUQ,San Joaquin,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,Yes,73,3696,Attitude of support person,Yes
206,3643-AHCFP,Selma,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,Yes,83,3265,Competitor made better offer,Yes
207,3104-OWCGK,South Dos Palos,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,Yes,76,4111,Moved,Yes
208,9101-BWFSS,Tollhouse,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,Yes,82,4274,Moved,Yes
209,9231-ZJYAM,Squaw Valley,Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,Yes,72,5301,Moved,Yes
210,6982-SSHFK,Fresno,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,Yes,89,3522,Competitor offered higher download speeds,Yes
211,0727-BMPLR,Fresno,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,Yes,83,5679,Competitor offered higher download speeds,Yes
212,1038-ZAGBI,Fresno,Female,No,Yes,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.8,Yes,94,2653,Competitor offered higher download speeds,No
213,3027-ZTDHO,Fresno,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,Yes,80,5951,Don't know,Yes
214,2382-BCKQJ,Big Sur,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,Yes,91,5600,Competitor offered higher download speeds,Yes
215,2207-NHRJK,Carmel,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,Yes,85,3718,Competitor offered higher download speeds,Yes
216,0947-MUGVO,Jolon,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,Yes,95,5849,Competitor offered higher download speeds,Yes
217,9944-HKVVB,King City,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,Yes,77,5861,Competitor offered higher download speeds,Yes
218,4124-MMETB,Lockwood,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,Yes,85,3665,Competitor offered higher download speeds,Yes
219,3671-SHRSP,Marina,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,Yes,86,3080,Competitor offered more data,Yes
220,3313-QKNKB,Pebble Beach,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,Yes,80,6304,Competitor offered more data,Yes
221,5073-WXOYN,Belmont,Female,No,No,No,60,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,Yes,67,4941,Competitor offered more data,Yes
222,0207-MDKNV,Daly City,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,Yes,84,2122,Competitor made better offer,Yes
223,9851-KIELU,Loma Mar,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,Yes,76,5803,Competitor made better offer,Yes
224,3908-BLSYF,Los Altos,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,Yes,97,3962,Price too high,Yes
225,7549-MYGPK,Mountain View,Female,No,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,Yes,79,5413,Price too high,Yes
226,3804-RVTGV,Mountain View,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,Yes,100,5812,Price too high,Yes
227,9227-LUNBG,Pescadero,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,Yes,76,5768,Price too high,Yes
228,4315-MURBD,San Bruno,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,Yes,71,5559,Price too high,Yes
229,9734-YWGEX,South San Francisco,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,Yes,81,2954,Price too high,Yes
230,2719-BDAQO,Sunnyvale,Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,Yes,93,4940,Price too high,Yes
231,0781-LKXBR,San Francisco,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,Yes,70,4038,Price too high,Yes
232,1907-UBQFC,San Francisco,Male,Yes,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,Yes,99,3189,Price too high,Yes
233,6513-EECDB,San Francisco,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,Yes,94,4369,Price too high,Yes
234,7074-IEVOJ,San Francisco,Female,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,Yes,91,3501,Product dissatisfaction,Yes
235,9625-QSTYE,San Francisco,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,Yes,79,4806,Service dissatisfaction,Yes
236,4750-ZRXIU,Palo Alto,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,Yes,83,2467,Lack of self-service on Website,Yes
237,6400-BWQKW,San Mateo,Female,No,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,Yes,99,3263,Network reliability,Yes
238,6680-WKXRZ,Antioch,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,Yes,97,2054,Don't know,Yes
239,7028-DVOIQ,Birds Landing,Male,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,Yes,82,2074,Don't know,Yes
240,4208-UFFGW,Byron,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,Yes,84,5900,Don't know,Yes
241,9448-REEVD,Concord,Male,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,Yes,74,3700,Don't know,Yes
242,9117-SHLZX,Fremont,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,Yes,72,3571,Poor expertise of phone support,Yes
243,9889-TMAHG,Fremont,Male,Yes,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,Yes,74,5084,Competitor had better devices,Yes
244,4541-RMRLG,Hayward,Male,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.25,Yes,82,4489,Competitor offered higher download speeds,No
245,3158-MOERK,Hayward,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,Yes,83,3391,Competitor offered more data,Yes
246,7294-TMAOP,Castro Valley,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,Yes,72,2627,Competitor made better offer,Yes
247,8919-FYFQZ,Livermore,Male,Yes,Yes,No,44,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35,Yes,96,4829,Competitor had better devices,Yes
248,2834-JRTUA,Martinez,Male,No,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.05,Yes,81,5200,Competitor had better devices,Yes
249,5875-YPQFJ,Fremont,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,Yes,84,5367,Competitor offered higher download speeds,Yes
250,6646-QVXLR,Napa,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,Yes,91,5052,Competitor offered higher download speeds,Yes
251,8603-IJWDN,Pinole,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,Yes,93,5228,Competitor offered higher download speeds,Yes
252,9369-XFEHK,Pleasanton,Female,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,Yes,72,3601,Competitor offered more data,Yes
253,3842-IYKUE,San Leandro,Female,No,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,Yes,88,2455,Competitor offered more data,Yes
254,6641-XRPSU,San Lorenzo,Female,No,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,Yes,93,2318,Competitor offered more data,Yes
255,1374-DMZUI,San Ramon,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,Yes,99,5419,Competitor made better offer,Yes
256,8357-EQXFO,Union City,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,Yes,92,3077,Competitor made better offer,Yes
257,1989-PRJHP,Pleasanton,Male,Yes,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,Yes,65,2377,Competitor had better devices,Yes
258,9524-EGPJC,Walnut Creek,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,Yes,80,4260,Competitor offered higher download speeds,Yes
259,6993-OHLXR,Walnut Creek,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,Yes,84,5225,Competitor offered more data,Yes
260,8818-XYFCQ,Walnut Creek,Male,No,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,Yes,71,5026,Competitor made better offer,Yes
261,4695-VADHF,Oakland,Male,No,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,Yes,84,2989,Competitor had better devices,Yes
262,3863-IUBJR,Oakland,Male,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,Yes,78,2595,Competitor had better devices,Yes
263,4822-RVYBB,Berkeley,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,Yes,90,5906,Competitor offered higher download speeds,Yes
264,8436-BJUMM,Albany,Male,No,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,Yes,84,2404,Competitor offered higher download speeds,Yes
265,4184-TJFAN,Berkeley,Female,Yes,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,Yes,68,4486,Competitor offered higher download speeds,Yes
266,4145-UQXUQ,Berkeley,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,Yes,81,5662,Competitor offered more data,Yes
267,9948-YPTDG,San Rafael,Male,No,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,Yes,85,2405,Competitor offered more data,Yes
268,1236-WFCDV,Greenbrae,Male,Yes,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,Yes,96,4777,Competitor offered more data,Yes
269,4883-QICIH,Bodega Bay,Male,No,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,Yes,96,2356,Don't know,Yes
